SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,"('QT_VOTOS', 13, 'Partido dos Trabalhadores')","('QT_VOTOS', 45, 'Partido da Social Democracia Brasileira')",QT_ABST,QT_APTOS,QT_BRANCOS,QT_COMPARECIMENTOS,QT_NULOS
BA,36153,ITAMARI,2894,1293,2319,6711,43,4392,162
BA,36170,ITAMBÉ,7691,3950,5932,18059,117,12127,369
BA,36196,ITANAGRA,2266,669,1681,4784,40,3103,128
BA,36218,ITANHÉM,6588,3903,4587,15692,128,11105,486
BA,36234,ITAPARICA,9397,1834,4612,16380,133,11768,404
BA,36250,ITAPÉ,3997,1871,2791,8996,73,6205,264
BA,36277,ITAPEBI,3220,1547,3175,8166,70,4991,154
BA,36293,ITAPETINGA,15064,18517,9730,44525,377,34795,837
BA,36315,ITAPICURU,12471,2426,7326,23128,143,15802,762
BA,36331,ITAPITANGA,2929,1171,2571,6819,31,4248,117
BA,36358,ITAQUARA,2799,1611,1601,6245,50,4644,184
BA,36374,ITARANTIM,5611,3439,3568,13110,129,9542,363
BA,36382,ITATIM,5704,2274,2692,11133,142,8441,321
BA,36390,ITIRUÇU,4207,1914,3097,9587,110,6490,259
BA,36412,ITIÚBA,11952,6610,8913,28255,200,19342,580
BA,36439,ITORORÓ,5357,4686,5500,16090,124,10590,423
BA,36455,ITUAÇU,5784,4972,2758,14042,114,11284,414
BA,36471,ITUBERÁ,8353,4195,6148,19391,200,13243,495
BA,36498,JACARACI,6041,1624,3414,11427,71,8013,277
BA,36510,JACOBINA,28950,9993,14183,55249,420,41066,1703
BA,36536,JAGUAQUARA,16130,7333,10380,35390,378,25010,1169
BA,36552,JAGUARARI,11648,4791,4282,21404,175,17122,508
BA,36579,JAGUARIPE,6927,1545,2977,12022,182,9045,391
BA,36595,JANDAÍRA,3973,969,2633,7839,53,5206,211
BA,36617,JEQUIÉ,53735,22269,25482,106634,1582,81152,3566
BA,36633,JEREMOABO,15803,2804,5955,25462,143,19507,757
BA,36650,JIQUIRIÇÁ,4516,2440,3274,10606,114,7332,262
BA,36676,JITAÚNA,5167,3173,5242,14118,123,8876,413
BA,36692,JUAZEIRO,80611,27212,27687,139557,1091,111870,2956
BA,36706,JUCURUÇU,3960,1079,2647,7929,47,5282,196
BA,36714,JUSSARA,7309,943,2854,11516,67,8662,343
BA,36730,JUSSIAPE,3410,1147,1693,6459,47,4766,162
BA,36757,LAFAIETE COUTINHO,2217,414,728,3492,35,2764,98
BA,36765,LAGOA REAL,5892,1280,2399,9881,53,7482,257
BA,36773,LAJE,8551,4509,4636,18355,155,13719,504
BA,36790,LAJEDÃO,2037,949,1168,4278,19,3110,105
BA,36811,LAJEDINHO,1840,303,803,3082,18,2279,118
BA,36820,LAJEDO DO TABOCAL,3227,719,1669,5854,63,4185,176
BA,36838,LAMARÃO,3687,661,2716,7264,44,4548,156
BA,36854,LAURO DE FREITAS,57596,24317,24573,112526,1594,87953,4446
BA,36870,LENÇÓIS,3714,808,2304,7091,45,4787,220
BA,36897,LICÍNIO DE ALMEIDA,4957,1747,2036,9012,86,6976,186
BA,36919,LIVRAMENTO DE NOSSA SENHORA,17928,5059,8303,32406,336,24103,780
BA,36935,MACAJUBA,3981,1721,3649,9718,65,6069,302
BA,36951,MACARANI,4678,3830,4256,13323,132,9067,427
BA,36978,MACAÚBAS,15777,5915,10409,33120,237,22711,782
BA,36994,MACURURÉ,3397,987,2040,6564,19,4524,121
BA,37010,MAIQUINIQUE,2917,1881,1850,6895,50,5045,197
BA,37036,MAIRI,6895,2308,4444,14211,131,9767,433
BA,37052,MALHADA,6431,2220,3477,12449,93,8972,228
BA,37079,MALHADA DE PEDRAS,3609,1566,1539,6905,44,5366,147
BA,37095,MANOEL VITORINO,6369,1397,2620,10685,59,8065,240
BA,37117,MARACÁS,7725,5040,6763,20229,179,13466,522
BA,37133,MARAGOGIPE,18933,5141,7094,32064,247,24970,649
BA,37150,MARAÚ,6107,1576,4103,12232,108,8129,338
BA,37176,MARCIONÍLIO SOUZA,3855,958,2535,7610,67,5075,195
BA,37192,MASCOTE,3825,1789,3096,8992,59,5896,223
BA,37214,MATA DE SÃO JOÃO,17289,6937,7906,33910,657,26004,1121
BA,37222,MATINA,5385,678,2358,8717,47,6359,249
BA,37230,MEDEIROS NETO,7543,4660,4768,17614,105,12846,538
BA,37257,MIGUEL CALMON,10282,3424,7340,21765,118,14425,601
BA,37273,MILAGRES,4345,1752,2392,8782,64,6390,229
BA,37290,MIRANGABA,6096,1704,3817,11977,61,8160,299
BA,37303,MIRANTE,3487,1334,2330,7354,37,5024,166
BA,37311,MONTE SANTO,24128,3279,13282,42063,260,28781,1114
BA,37338,MORPARÁ,3631,1175,1935,6954,40,5019,173
BA,37354,MORRO DO CHAPÉU,12517,3575,5953,22916,179,16963,692
BA,37370,MORTUGABA,3710,2671,2646,9290,47,6644,216
BA,37397,MUCUGÊ,3687,2385,1897,8308,61,6411,278
BA,37419,MUCURI,10159,6206,9294,26511,258,17217,594
BA,37427,MULUNGU DO MORRO,5314,983,2690,9189,52,6499,150
BA,37435,MUNDO NOVO,7701,2222,4810,15301,115,10491,453
BA,37451,MUNIZ FERREIRA,3848,1249,1696,7019,55,5323,171
BA,37460,MUQUÉM DO SÃO FRANCISCO,4230,1646,2434,8476,27,6042,139
BA,37478,MURITIBA,11208,3376,2566,18009,250,15443,609
BA,37494,MUTUÍPE,6637,5163,4965,17419,172,12454,482
BA,37516,NAZARÉ,12088,3097,5220,21235,291,16015,539
BA,37532,NILO PEÇANHA,4110,1601,1952,8063,102,6111,298
BA,37559,NOVA CANAÃ,6418,1718,3856,12453,80,8597,381
BA,37567,NOVA FÁTIMA,3213,1856,1587,6916,65,5329,195
BA,37575,NOVA ITARANA,2516,1081,1634,5446,54,3812,161
BA,37583,NOVA REDENÇÃO,3570,370,1706,5886,50,4180,190
BA,37591,NOVA SOURE,10581,2242,5193,18668,134,13475,518
BA,37613,NOVA VIÇOSA,10478,7832,8737,28098,268,19361,783
BA,37621,NOVO TRIUNFO,3394,1398,2720,7736,33,5016,191
BA,37630,OLINDINA,10516,1770,7001,19938,157,12937,494
BA,37656,OLIVEIRA DOS BREJINHOS,8965,2330,4097,15888,111,11791,385
BA,37672,OURIÇANGAS,3249,1410,1912,6834,77,4922,186
BA,37680,OUROLÂNDIA,5000,3402,4187,12939,73,8752,277
BA,37699,PALMAS DE MONTE ALTO,10145,1843,3619,16187,108,12568,472
BA,37710,PALMEIRAS,3755,764,1384,6112,38,4728,171
BA,37737,PARAMIRIM,8480,2280,4853,16070,136,11217,321
BA,37753,PARATINGA,12716,2396,5827,21488,116,15661,433
BA,37770,PARIPIRANGA,12915,3458,2736,19849,146,17113,594
BA,37796,PAU BRASIL,3327,1606,2162,7340,59,5178,186
BA,37818,PAULO AFONSO,47477,8490,19594,77753,625,58159,1567
BA,37834,PEDRÃO,3319,650,1780,5904,42,4124,113
BA,37850,PEDRO ALEXANDRE,5282,850,2810,9235,50,6425,243
BA,37877,PIATÃ,7915,2033,4465,15000,91,10535,496
BA,37893,PILÃO ARCADO,14465,2269,6106,23571,124,17465,607
BA,37915,PINDAÍ,7130,1503,2840,11940,94,9100,373
BA,37931,PINDOBAÇU,6697,3509,3899,14552,117,10653,330
BA,37940,PIRAÍ DO NORTE,2765,1237,1219,5430,54,4211,155
BA,37958,PIRIPÁ,3459,1827,3569,9095,38,5526,202
BA,37974,PIRITIBA,7089,1988,3672,13252,95,9580,408
BA,37990,PLANALTINO,3446,933,1539,6124,40,4585,166
BA,38016,PLANALTO,8339,4661,3557,17171,156,13614,458
BA,38032,POÇÕES,15151,6395,11075,33862,326,22787,915
BA,38059,POJUCA,11558,6370,4908,25061,862,20153,1363
BA,38067,PONTO NOVO,5277,2486,4033,12122,84,8089,242
BA,38075,PORTO SEGURO,34131,21166,24091,82457,905,58366,2164
BA,38091,POTIRAGUÁ,3098,1848,3550,8792,65,5242,231
BA,38113,PRADO,8189,4226,7775,20845,131,13070,524
BA,38130,PRESIDENTE DUTRA,7016,966,2329,10633,85,8304,237
BA,38156,PRESIDENTE JÂNIO QUADROS,4955,1364,4525,11128,41,6603,243
BA,38164,PRESIDENTE TANCREDO NEVES,6559,6507,5267,19059,177,13792,549
BA,38172,QUEIMADAS,10065,2775,5401,18844,127,13443,476
BA,38199,QUINJINGUE,9608,4863,5015,20132,141,15117,505
BA,38210,REMANSO,17009,3813,6997,28820,203,21823,798
BA,38237,RETIROLÂNDIA,6430,1605,1940,10359,97,8419,287
BA,38253,RIACHÃO DAS NEVES,10442,1738,4565,17261,85,12696,431
BA,38270,RIACHÃO DO JACUÍPE,14140,4651,4351,24209,278,19858,789
BA,38296,RIACHO DE SANTANA,13111,3213,5258,22318,174,17060,562
BA,38318,RIBEIRA DO AMPARO,6482,1002,3556,11403,69,7847,294
BA,38334,RIBEIRA DO POMBAL,18165,8123,11867,39360,328,27493,877
BA,38342,RIBEIRÃO DO LARGO,3703,1413,1045,6430,43,5385,226
BA,38350,RIO DE CONTAS,5834,2188,3067,11517,102,8450,326
BA,38377,RIO DO ANTÔNIO,6092,1188,3480,11203,113,7723,330
BA,38393,RIO DO PIRES,4239,1834,3944,10283,47,6339,219
BA,38415,RIO REAL,13531,5280,8474,28424,413,19950,726
BA,38431,RODELAS,3504,906,1328,5913,37,4585,138
BA,38458,RUY BARBOSA,10886,4137,7812,23667,188,15855,644
BA,38474,SALINAS DA MARGARIDA,7209,1016,2329,10975,137,8646,284
BA,38490,SALVADOR,918550,447339,427236,1923807,29435,1496571,101247
BA,38512,SANTA BÁRBARA,10768,1977,3625,16929,106,13304,453
BA,38539,SANTA BRÍGIDA,6756,1086,3466,11667,81,8201,278
BA,38555,SANTA CRUZ CABRÁLIA,5625,5540,5776,17514,149,11738,424
BA,38571,SANTA CRUZ DA VITÓRIA,1624,1045,1846,4686,40,2840,131
BA,38598,SANTA INÊS,4205,893,2662,8041,70,5379,211
BA,38610,SANTALUZ,13376,6736,6896,28212,318,21316,886
BA,38636,SANTA MARIA DA VITÓRIA,14449,6043,8037,29462,213,21425,720
BA,38652,SANTANA,9893,4098,4584,19183,131,14599,477
BA,38679,SANTANÓPOLIS,4797,1020,2212,8324,82,6112,213
BA,38695,SANTA TEREZINHA,4342,1238,2508,8435,74,5927,273
BA,38717,SANTO AMARO,26515,6496,9845,44853,687,35008,1310
BA,38733,SANTO ANTÔNIO DE JESUS,30984,15538,5803,55273,759,49470,2189
BA,38750,SANTO ESTEVÃO,18820,5581,9836,35625,364,25789,1024
BA,38776,SÃO DESIDÉRIO,10742,3811,2672,18004,164,15332,615
BA,38792,SÃO FÉLIX,5902,1576,2092,9893,91,7801,232
BA,38806,SÃO DOMINGOS,3548,1579,1536,6912,64,5376,185
BA,38814,SÃO FELIPE,7560,4365,4171,16649,200,12478,353
BA,38822,SÃO FÉLIX DO CORIBE,4984,2727,2155,10187,93,8032,228
BA,38830,SÃO FRANCISCO DO CONDE,17181,5063,5210,28739,441,23529,844
BA,38857,SÃO GONÇALO DOS CAMPOS,15386,3591,3960,23842,253,19882,652
BA,38865,SÃO JOSÉ DO JACUÍPE,3823,1304,2023,7503,96,5480,257
BA,38873,SÃO MIGUEL DAS MATAS,4312,1967,1729,8278,69,6549,201
BA,38890,SÃO SEBASTIÃO DO PASSÉ,19948,3799,5941,31179,442,25238,1049
BA,38911,SAPEAÇU,7694,2644,2877,13661,139,10784,307
BA,38938,SÁTIRO DIAS,5675,2302,4610,13029,97,8419,345
BA,38946,SAUBARA,6251,1242,3090,11019,126,7929,310
BA,38954,SAÚDE,4165,1416,2670,8541,79,5871,211
BA,38970,SEABRA,17835,4043,6460,29262,179,22802,745
BA,38997,SEBASTIÃO LARANJEIRAS,3827,871,1919,6834,51,4915,166
BA,39012,SENHOR DO BONFIM,23533,11907,4707,42086,535,37379,1404
BA,39039,SENTO SÉ,13623,4429,9160,27848,170,18688,466
BA,39047,SERRA DO RAMALHO,12661,2292,7724,23310,147,15586,486
BA,39055,SERRA DOURADA,6512,3601,4517,14951,82,10434,239
BA,39071,SERRA PRETA,9050,1852,4778,16230,109,11452,441
BA,39098,SERRINHA,30551,10381,11140,54461,419,43321,1970
BA,39110,SERROLÂNDIA,4437,2061,3183,10069,92,6886,296
BA,39136,SIMÕES FILHO,46045,11165,15739,77044,1255,61305,2840
BA,39144,SÍTIO DO MATO,5501,828,3045,9551,51,6506,126
BA,39152,SOUTO SOARES,7036,1508,2758,11534,56,8776,176
BA,39179,TABOCAS DO BREJO VELHO,5431,1146,3000,9844,61,6844,206
BA,39195,TANHAÇU,7527,5030,3194,16258,97,13064,410
BA,39217,TANQUINHO,3833,1199,1193,6413,43,5220,145
BA,39233,TAPEROÁ,5763,2821,3012,12118,116,9106,406
BA,39250,TAPIRAMUTÁ,4928,1432,4031,10876,84,6845,401
BA,39276,TEODORO SAMPAIO,3747,632,1774,6428,59,4654,216
BA,39292,TEOFILÂNDIA,8916,2392,5135,17035,107,11900,485
BA,39314,TEOLÂNDIA,4677,2211,2581,9841,85,7260,287
BA,39330,TERRA NOVA,5002,1560,2405,9460,118,7055,375
BA,39357,TREMEDAL,6597,3013,5404,15477,84,10073,379
BA,39373,TUCANO,19795,5029,11908,38072,316,26164,1024
BA,39390,UAUÁ,11866,2277,5646,20355,120,14709,446
BA,39411,UBAÍRA,6799,3804,4075,15331,164,11256,489
BA,39438,UBAITABA,5711,3889,2119,12225,116,10106,390
BA,39454,UBATÃ,5276,3112,4066,13015,115,8949,446
BA,39470,UIBAÍ,6052,2071,2334,10747,66,8413,224
BA,39489,UMBURANAS,3997,2612,3393,10265,55,6872,208
BA,39497,UNA,5922,3797,1887,12193,145,10306,442
BA,39519,URANDI,7500,1040,3186,12127,121,8941,280
BA,39535,URUÇUCA,6393,5194,5223,17480,149,12257,521
BA,39551,UTINGA,6674,1753,3904,12787,98,8883,358
BA,39578,VALENÇA,26244,14803,16274,60932,1030,44658,2581
BA,39594,VALENTE,8366,5429,3325,17830,149,14505,561
BA,39616,VÁRZEA DO POÇO,3221,1332,1838,6619,56,4781,172
BA,39624,VARZEDO,3473,2146,796,6638,51,5842,172
BA,39632,VERA CRUZ,16790,3810,8614,30228,346,21614,668
BA,39640,VEREDA,2869,1223,1887,6160,28,4273,153
BA,39659,VITÓRIA DA CONQUISTA,82827,84871,48492,224776,2283,176284,6303
BA,39675,WAGNER,2935,1305,2499,6940,54,4441,147
BA,39691,WENCESLAU GUIMARÃES,6997,3176,3804,14601,136,10797,488
BA,39713,XIQUE-XIQUE,16809,5788,9998,33600,194,23602,811
BA,39730,LAPÃO,12038,2690,5200,20457,131,15257,398
BA,39748,MADRE DE DEUS,7162,3000,3042,13800,190,10758,406
BA,39756,MAETINGA,2608,1333,2680,6841,23,4161,197
BA,39772,MANSIDÃO,4710,640,3691,9225,32,5534,152
BA,39799,NORDESTINA,5083,1044,3430,9907,78,6477,272
BA,39810,PÉ DE SERRA,4745,3056,2274,10405,73,8131,257
BA,39837,PINTADAS,3091,2438,2242,8056,52,5814,233
BA,39845,QUIXABEIRA,3409,1921,2055,7615,63,5560,167
BA,39853,RAFAEL JAMBEIRO,7519,3887,5270,17241,148,11971,417
BA,39870,SANTA LUZIA,3316,1609,3974,9168,48,5194,221
BA,39896,SÃO GABRIEL,10080,1205,3219,14965,109,11746,352
BA,39900,SÍTIO DO QUINTO,4725,1671,2778,9468,63,6690,231
BA,39918,TANQUE NOVO,6748,2010,2849,12080,131,9231,342
BA,39926,SÃO JOSÉ DA VITÓRIA,2084,1234,483,3968,32,3485,135
BA,39934,TEIXEIRA DE FREITAS,36935,29504,27827,97411,820,69584,2325
BA,39942,NOVO HORIZONTE,4406,1580,1698,7926,79,6228,163
BA,39950,VÁRZEA NOVA,4430,1411,3053,9217,60,6164,263
BA,39969,NOVA IBIÁ,2061,1260,1746,5266,48,3520,151
BA,39977,VÁRZEA DA ROÇA,5315,1666,2901,10333,135,7432,316
BA,39985,SOBRADINHO,10481,2396,3693,17166,140,13473,456
BA,39993,WANDERLEY,5179,1692,2507,9641,63,7134,200
CE,13005,JIJOCA DE JERICOACOARA,6506,2350,3200,12794,152,9594,586
CE,13013,ABAIARA,4433,561,1524,6820,72,5296,230
CE,13021,MADALENA,7989,1093,3911,13481,91,9570,397
CE,13030,ACARAÚ,24144,5029,12117,42998,435,30881,1273
CE,13048,PIRES FERREIRA,4543,908,1964,7633,28,5669,190
CE,13056,ACOPIARA,24346,3146,7519,36817,373,29298,1433
CE,13064,GRAÇA,6857,750,4577,12629,95,8052,350
CE,13072,AIUABA,6488,719,3566,11286,57,7720,456
CE,13080,TURURU,8191,1490,2553,12719,131,10166,354
CE,13099,ALCÂNTARAS,5233,926,1224,7850,117,6626,350
CE,13102,QUITERIANÓPOLIS,8841,1634,4868,16017,123,11149,551
CE,13110,ALTANEIRA,3446,723,1528,5944,51,4416,196
CE,13129,BARREIRA,9880,3162,3556,17624,202,14068,824
CE,13137,ALTO SANTO,7877,963,3165,12487,87,9322,395
CE,13145,ACARAPE,6571,1765,2267,11179,177,8912,399
CE,13153,ANTONINA DO NORTE,3426,527,2327,6536,42,4209,214
CE,13161,CHOROZINHO,10760,1755,2789,16089,224,13300,561
CE,13170,APUIARÉS,7119,1351,3242,12140,86,8898,342
CE,13188,HORIZONTE,29074,7716,8500,47751,772,39251,1689
CE,13196,AQUIRAZ,29653,7698,4503,44750,599,40247,2297
CE,13200,ERERÊ,2813,776,1432,5218,34,3786,163
CE,13218,ARACATI,31367,8384,10958,53059,830,42101,1520
CE,13226,EUSÉBIO,20162,6019,4710,32758,458,28048,1409
CE,13234,ARACOIABA,14114,2866,4780,22612,190,17832,662
CE,13242,GUAIÚBA,11138,2919,3728,18448,119,14720,544
CE,13250,ARARIPE,10305,1187,5048,17339,84,12291,715
CE,13269,POTIRETAMA,3511,305,1148,5149,33,4001,152
CE,13277,ARATUBA,6097,1276,2575,10382,93,7807,341
CE,13285,PINDORETAMA,10621,2215,3015,16608,134,13593,623
CE,13293,ARNEIROZ,3590,889,1969,6747,45,4778,254
CE,13307,OCARA,12661,3484,4090,21070,163,16980,672
CE,13315,ASSARÉ,10122,2281,5552,18657,133,13105,569
CE,13323,TEJUÇUOCA,9031,1517,3222,14378,121,11156,487
CE,13331,AURORA,11120,3512,5340,20769,140,15429,657
CE,13340,IPAPORANGA,4702,1393,1238,7738,44,6500,361
CE,13358,BAIXIO,3337,443,1425,5377,35,3952,137
CE,13366,TARRAFAS,3694,1146,2445,7538,47,5093,206
CE,13374,BARBALHA,22078,10165,7730,41720,441,33990,1306
CE,13382,BANABUIÚ,8507,1204,3845,14013,71,10168,386
CE,13390,BARRO,9989,1491,4978,17038,125,12060,455
CE,13404,BARROQUINHA,6976,1141,3445,12033,111,8588,360
CE,13412,BATURITÉ,15360,3842,7537,27936,339,20399,858
CE,13420,ARARENDÁ,4402,1425,2529,8707,39,6178,312
CE,13439,BEBERIBE,23310,6086,9631,40856,476,31225,1353
CE,13447,CATUNDA,4880,585,2651,8406,61,5755,229
CE,13455,BELA CRUZ,10974,3734,6552,22219,202,15667,757
CE,13463,CHORÓ,6807,888,3587,11691,83,8104,326
CE,13471,BOA VIAGEM,23524,3731,13662,42318,266,28656,1135
CE,13480,ITAITINGA,15887,4215,4399,25888,309,21489,1078
CE,13498,BREJO SANTO,20737,4434,7873,34246,213,26373,989
CE,13501,FORTIM,7870,1472,2551,12388,113,9837,382
CE,13510,CAMOCIM,26162,7067,11978,47182,472,35204,1503
CE,13536,CAMPOS SALES,11478,2182,5956,20378,139,14422,623
CE,13552,CANINDÉ,32402,5956,16574,56986,405,40412,1649
CE,13579,CAPISTRANO,9263,1604,3669,15145,138,11476,471
CE,13595,CARIDADE,9985,1150,3678,15428,116,11750,499
CE,13617,CARIRÉ,8128,2797,3978,15563,121,11585,539
CE,13633,CARIRIAÇU,11901,4029,6944,23803,153,16859,776
CE,13650,CARIÚS,9005,1617,4951,16145,136,11194,436
CE,13676,CARNAUBAL,6829,1487,4567,13524,92,8957,549
CE,13692,CASCAVEL,30918,8006,11560,53294,716,41734,2094
CE,13714,CATARINA,5040,828,2711,8932,56,6221,297
CE,13730,CAUCAIA,127594,29329,35456,203853,2395,168397,9079
CE,13757,CEDRO,12085,2538,4742,20307,154,15565,788
CE,13773,CHAVAL,5846,1027,3398,10729,95,7331,363
CE,13811,COREAÚ,9114,3536,5009,18464,136,13455,669
CE,13838,CRATEÚS,30687,7973,7776,49520,594,41744,2490
CE,13854,CRATO,56341,11096,16969,87678,782,70709,2490
CE,13870,FARIAS BRITO,10021,2034,3625,16477,160,12852,637
CE,13897,FORTALEZA,857266,405154,290746,1658634,22207,1367888,83261
CE,13919,FRECHEIRINHA,6234,1866,2445,11086,126,8641,415
CE,13935,GENERAL SAMPAIO,3495,1222,1501,6501,51,5000,232
CE,13951,GRANJA,22759,4413,10560,39910,378,29350,1800
CE,13978,GRANJEIRO,2662,696,1617,5145,28,3528,142
CE,13994,GROAÍRAS,4349,1787,2045,8689,186,6644,322
CE,14010,GUARACIABA DO NORTE,16676,3899,9914,31900,243,21986,1168
CE,14036,GUARAMIRANGA,3262,675,1346,5483,61,4137,139
CE,14052,HIDROLÂNDIA,8175,2361,4885,15980,105,11095,454
CE,14060,IBARETAMA,7299,967,2556,11257,76,8701,359
CE,14079,IBIAPINA,8836,2863,5803,18408,188,12605,718
CE,14095,ICÓ,29473,4400,16938,52547,350,35609,1386
CE,14117,IGUATU,39547,10772,17534,70759,747,53225,2159
CE,14133,INDEPENDÊNCIA,11007,3252,6634,21757,146,15123,718
CE,14150,IPAUMIRIM,5907,807,2153,9262,78,7109,317
CE,14176,IPU,17858,3369,10516,32995,228,22479,1024
CE,14192,IPUEIRAS,15526,4039,11992,33082,292,21090,1233
CE,14214,IRACEMA,6763,1069,3090,11325,89,8235,314
CE,14230,IRAUÇUBA,10583,1920,4510,17695,142,13185,540
CE,14257,ITAIÇABA,3594,1251,1156,6266,64,5110,201
CE,14273,ITAPAGÉ,22201,6180,8401,38432,494,30031,1156
CE,14290,ITAPIPOCA,50087,12240,20001,85486,730,65485,2428
CE,14311,ITAPIÚNA,8982,1961,4512,16261,140,11749,666
CE,14338,ITATIRA,10313,1226,4607,16747,60,12140,541
CE,14354,JAGUARETAMA,9125,1515,4738,15872,103,11134,391
CE,14370,JAGUARIBARA,5074,791,1814,7961,54,6147,228
CE,14397,JAGUARIBE,17098,2983,8574,29645,221,21071,769
CE,14419,JAGUARUANA,13546,6029,6499,27578,557,21079,947
CE,14435,JARDIM,13153,2223,6020,22220,157,16200,667
CE,14451,JATI,4386,431,1564,6612,38,5048,193
CE,14478,JUAZEIRO DO NORTE,101260,25092,13866,147657,1839,133791,5600
CE,14494,JUCÁS,9985,3061,6125,20081,187,13956,723
CE,14516,LAVRAS DA MANGABEIRA,14275,2249,7534,25088,178,17554,852
CE,14532,LIMOEIRO DO NORTE,27811,4864,9502,44397,577,34895,1643
CE,14559,MARANGUAPE,46604,9325,13301,72902,826,59601,2846
CE,14575,MARCO,9862,5746,3749,20355,236,16606,762
CE,14591,MARTINÓPOLE,5637,892,2004,8888,69,6884,286
CE,14613,MASSAPÊ,13334,7582,6002,28237,337,22235,982
CE,14630,MAURITI,17434,7211,8201,34165,260,25964,1059
CE,14656,MERUOCA,6235,1984,1786,10583,173,8797,405
CE,14672,MILAGRES,13519,2800,5769,22827,123,17058,616
CE,14680,MIRAÍMA,6544,1081,3429,11370,58,7941,258
CE,14699,MISSÃO VELHA,17373,3034,6398,28149,272,21751,1072
CE,14710,MOMBAÇA,18595,3436,10034,33642,289,23608,1288
CE,14737,MONSENHOR TABOSA,8314,1172,4701,14695,93,9994,415
CE,14753,MORADA NOVA,31530,9033,14440,57373,514,42933,1856
CE,14770,MORAÚJO,3656,1117,1758,6830,58,5072,241
CE,14796,MORRINHOS,6635,4992,3020,15211,136,12191,428
CE,14818,MUCAMBO,6163,1727,4172,12591,136,8419,393
CE,14834,MULUNGU,5237,771,2349,8659,76,6310,226
CE,14850,NOVA OLINDA,7173,1648,2703,11994,92,9291,378
CE,14877,NOVA RUSSAS,12284,2933,7406,23693,225,16287,845
CE,14893,NOVO ORIENTE,11055,2404,7193,21817,228,14624,937
CE,14915,ORÓS,11099,1319,5074,18140,125,13066,523
CE,14931,PACAJUS,29276,6954,8179,47103,770,38924,1924
CE,14958,PACATUBA,26648,6751,7729,43652,567,35923,1957
CE,14974,PACOTI,5912,1486,2528,10441,102,7913,413
CE,14990,PACUJÁ,3334,606,1462,5686,49,4224,235
CE,15016,PALHANO,4973,1335,1518,8131,89,6613,216
CE,15032,PALMÁCIA,5453,891,1843,8565,74,6722,304
CE,15059,PARACURU,16649,3620,6018,27627,328,21609,1012
CE,15075,PARAMBU,9066,7402,9828,27790,308,17962,1186
CE,15091,PARAMOTI,5799,1357,2769,10280,58,7511,297
CE,15113,PEDRA BRANCA,20160,2593,11981,36197,250,24216,1213
CE,15130,PENAFORTE,4645,741,1137,6796,75,5659,198
CE,15156,PENTECOSTE,18174,4347,6880,30714,280,23834,1033
CE,15172,PEREIRO,7624,1789,4292,14191,92,9899,394
CE,15199,PIQUET CARNEIRO,7328,873,2232,10857,91,8625,333
CE,15210,PORANGA,4965,1190,3108,9763,60,6655,440
CE,15237,PORTEIRAS,8546,929,3472,13476,78,10004,451
CE,15253,POTENGI,4406,748,2035,7516,66,5481,261
CE,15270,QUIXADÁ,29026,11734,13974,57181,584,43207,1863
CE,15296,QUIXERAMOBIM,31491,7483,14232,55224,420,40992,1598
CE,15318,QUIXERÉ,9859,2702,3622,17072,244,13450,645
CE,15334,REDENÇÃO,13725,3289,5634,24031,322,18397,1061
CE,15350,RERIUTABA,8506,1756,5281,16207,142,10926,522
CE,15377,RUSSAS,31232,8184,10183,51880,537,41697,1744
CE,15393,SABOEIRO,7386,1221,4063,13287,98,9224,519
CE,15415,SANTANA DO ACARAÚ,15710,2358,5289,24313,210,19024,746
CE,15431,SANTANA DO CARIRI,8306,1077,3779,13706,85,9927,459
CE,15440,SALITRE,7697,1282,2995,12424,77,9429,373
CE,15458,SANTA QUITÉRIA,18513,4981,10430,35150,253,24720,973
CE,15474,SÃO BENEDITO,19078,4993,11936,37733,387,25797,1339
CE,15490,SÃO GONÇALO DO AMARANTE,20961,6862,7931,37683,418,29752,1511
CE,15512,SÃO JOÃO DO JAGUARIBE,4627,623,1827,7338,52,5511,209
CE,15539,SÃO LUÍS DO CURU,6994,1315,2740,11554,117,8814,388
CE,15555,SENADOR POMPEU,10163,5052,5638,21672,167,16034,652
CE,15571,SENADOR SÁ,3390,637,1203,5455,44,4252,181
CE,15598,SOBRAL,76120,25644,10982,120504,2518,109522,5240
CE,15610,SOLONÓPOLE,8469,1365,4347,14618,85,10271,352
CE,15636,TABULEIRO DO NORTE,14926,3166,5616,24779,251,19163,820
CE,15652,TAMBORIL,10762,3403,6018,21041,122,15023,736
CE,15679,TAUÁ,19711,9273,13125,44344,445,31219,1790
CE,15695,TIANGUÁ,26977,9994,10385,50217,709,39832,2152
CE,15717,TRAIRI,22678,5025,10950,40263,375,29313,1235
CE,15733,UBAJARA,12857,4280,6125,24852,446,18727,1144
CE,15750,UMARI,3287,1166,1576,6298,36,4722,233
CE,15776,URUBURETAMA,10127,2383,3028,16314,182,13286,594
CE,15792,URUOCA,6068,1555,3246,11329,77,8083,383
CE,15814,VÁRZEA ALEGRE,16814,5208,7433,30927,294,23494,1178
CE,15830,VIÇOSA DO CEARÁ,23526,7019,10326,42946,398,32620,1677
CE,15857,MARACANAÚ,93760,23566,25876,152582,1937,126706,7443
CE,15873,AMONTADA,15835,5087,9554,31678,235,22124,967
